temp,quantity,pressure,weight,time,delay,energy
31,7,2.124829181,9.483633741,9.534693068,6,149
60,34,1.022909098,6.677278138,5.830933408,0.7,25
33,9,1.354866803,7.61992313,6.827714511,2.1,42
37,11,2.311709139,7.58950111,8.107181707,2.5,71
59,34,2.635072449,2.84060431,2.113871116,4.2,114
51,26,0.8400734414,12.76431209,11.88227684,2.8,70
47,23,1.671260965,4.218055344,6.355948022,6.1,149
60,33,0.9109748734,6.895280497,7.159438706,2.5,55
61,36,2.088383275,4.765015088,4.092783501,1.3,29
64,40,3.931401617,8.064447996,7.39750325,3.8,123
46,20,0.8690744245,10.13343047,10.97777706,7.4,152
31,7,0.7971215167,5.203537433,5.861137828,0.7,8
57,32,0.8210975213,4.890634815,4.776426051,0.7,69
48,23,1.738098935,8.353497808,8.444944974,7.9,161
48,23,2.174690237,6.058000346,7.15138478,0.2,79
35,10,2.066541578,7.724599923,7.159682851,4.6,105
33,8,0.8051512615,3.440319528,3.519362958,2.3,39
47,23,0.8970293516,7.38317663,7.866971874,5,163
46,20,3.597938107,6.239946331,5.566677603,0.2,9
44,20,0.9995161682,8.281981432,6.752649257,2,71
42,18,0.9750005665,4.020103345,3.117636879,2.1,51
50,24,0.7892789093,2.268514416,1.127680157,1.4,32
52,26,1.831283524,6.415985522,5.981423992,4.3,161
53,27,1.540440128,3.434270043,6.247522375,0.2,60
37,10,2.048542639,5.049248983,7.988603508,1,35
64,40,2.509173432,5.104189206,3.128289944,1.2,41
46,22,0.761758415,3.302888639,2.171381341,1.7,73
57,33,4.349431805,4.57465471,2.614014642,1.5,49
61,35,3.739155771,1.506272109,5.187634161,2,79
42,18,0.927476163,8.408427672,8.117571667,7.5,120
40,16,3.460307571,4.008030683,2.490288947,3.2,60
33,8,0.9502103766,4.177453842,5.690763699,0.6,78
50,26,1.042916599,3.741066965,4.110712983,1.1,40
52,26,0.8400769995,4.49029646,4.235059532,5.4,110
35,11,0.9436894592,9.913515302,8.541498426,5.7,160
57,32,1.065607833,4.424148678,3.933322431,0.7,68
56,31,1.253228336,8.406415892,6.566322727,1.6,49
44,20,3.037884499,2.690185843,4.89250108,2.5,65
23,-3,0.9872083273,8.817035207,7.146761251,2.4,55
33,8,1.080941677,10.25751017,9.932289397,2.3,62
48,22,0.930990223,8.332894841,7.028959541,0,152
45,18,2.532555637,4.983613929,6.527285312,2.5,42
54,28,0.8368155611,2.601728693,4.175029142,0.7,39
42,17,2.035013709,4.757871223,5.733034838,3,111
47,21,2.404715734,8.509052479,9.336470419,2.1,82
61,36,0.751512711,9.593613716,9.203227124,3.4,108
53,27,3.792153596,4.24541673,3.743126835,0.8,59
56,30,2.030349211,5.101728289,2.735932049,2.5,61
33,6,1.388589885,3.523711449,5.918984836,2,78
44,18,3.3602779,7.290829637,9.21214263,0.1,18
63,37,1.214725428,4.580755056,6.652715555,1.7,113
47,20,2.40774462,4.996648436,4.672918717,2.67,62
50,24,1.74975217,5.043539499,5.193560633,4.9,81
49,25,4.069958344,7.2125106,4.421347553,0.4,13
34,9,3.074221977,3.194345711,1.764493939,2.8,75
40,14,1.30321956,5.869251454,3.314194024,0.8,33
38,13,1.248986695,4.320310982,5.471483908,4.1,179
51,26,3.262979934,6.647538516,5.999824967,2,69
28,4,0.9969269364,2.406738857,2.360548019,1,45
52,26,1.01001169,5.625267009,4.998714591,3,59
39,13,0.7674747154,3.633481099,4.490438229,2.8,81
29,5,3.441804743,10.51864739,9.333276584,5.4,133
54,29,1.39073935,4.052118299,3.703063021,0,81
63,38,1.537322084,3.952958143,5.146984943,0.4,14
40,14,1.15657754,4.99511128,4.901309811,0.8,28
36,12,2.478007933,6.835897668,6.922334532,2.2,93
45,20,0.9797889562,9.452677558,9.594789092,2.6,191
61,37,2.540466108,4.215865201,4.461887652,2.9,155
26,0,0.9442639699,5.488668019,6.604302822,7.2,155
33,8,2.317174858,8.259399953,7.734407965,1.3,68
64,40,1.257354451,5.71433386,6.362336328,1.1,52
43,17,1.295453457,3.891844241,2.457810656,0.7,51
24,0,1.739649473,5.054459129,4.718293392,1.6,44
30,5,2.429369802,6.656889338,6.529218982,3.1,121
60,36,1.778620219,7.84473989,7.754060156,2.2,49
50,26,0.9593474822,3.935557504,5.002011436,1,42
40,15,1.071726818,6.095819509,5.815405567,4.1,144
31,6,0.8850233512,4.5530459,6.601558139,2.6,72
30,4,0.7495238085,7.97330353,6.414847151,1.5,44
60,35,2.85433461,8.690912796,6.791871435,0.9,43
39,14,1.069051829,8.191419004,8.675238302,0.1,74
66,41,0.8707583366,4.11158682,3.443015696,2.5,145
65,41,2.154543322,3.623902472,5.171077936,2.1,158
54,28,1.41734555,6.24336552,6.285934291,4.9,78
54,29,2.563656894,2.555196648,2.150706913,2.4,154
35,9,2.260272655,3.663449085,4.656382925,4.5,105
32,7,1.182076536,8.181363467,7.673127411,0.6,100
63,39,0.7445667701,6.337338352,4.707105679,0,58
60,35,0.7095294344,11.20675815,8.839034083,0.9,113
43,18,2.310119431,2.543200919,4.447676332,0.1,10
59,33,1.314658002,7.720721511,7.929682664,2.7,142
62,37,1.351288038,3.786555784,3.899441237,2.5,128
30,5,1.803364546,4.252769385,2.88663594,0.5,131
54,30,1.57905397,7.287152708,6.196249698,1,88
30,6,0.9778062818,6.668840189,7.258784013,0.6,101
31,1,1.888754462,5.47071473,3.020105103,1.75,70
44,20,1.233097943,5.6465731,6.36592771,0.3,122
32,8,0.8799751477,5.962948034,7.735163353,1.5,70
63,38,1.614944452,7.177136293,9.120765361,4.3,148
57,32,0.9327614795,4.168126252,5.514720235,2.1,43
60,30,4.641203063,4.5844152,4.051079964,1.5,31
37,11,0.9031925545,6.615604044,5.803228287,0.8,35
53,27,5.332351897,8.433116407,6.27535018,2.6,81
51,25,1.250385256,6.824097052,6.334135299,1.4,19
30,5,0.8464742793,7.225797195,7.807075772,1.8,98
28,2,2.472701655,6.886909291,8.328807673,2.1,101
50,24,2.875862467,3.906497643,3.365706157,0.4,81
52,27,0.8175418769,5.042613033,6.543574115,0.6,135
56,30,2.632550495,5.376430551,6.637177154,0.7,34
40,16,1.523903904,7.330943526,8.166309653,3.4,104
64,38,2.165049299,1.774367974,4.239975217,0.7,29
61,36,0.7577157749,8.83007417,10.02042111,5.4,119
46,20,0.8790533871,9.210480382,8.69465818,1.7,82
55,29,1.579532984,3.129143679,3.500499355,0.2,62
45,19,1.669284476,4.268173648,6.19034841,2.1,85
40,15,1.44895825,3.130172431,5.672942618,0.1,8
63,37,1.962379874,5.327045054,3.471580377,1.7,78
57,32,1.315457172,4.910642809,7.874284818,0.5,44
38,14,1.664102905,7.632136622,7.192916135,8,122
37,11,2.272366169,2.312894532,4.219756357,0.1,22
31,5,1.306249828,8.976919156,9.011204768,2.2,39
50,26,2.11279876,11.4882257,10.27329239,1.6,55
42,18,0.794736181,7.650589096,8.972289356,6.1,144
51,27,1.642087744,4.71188002,4.462387851,2.6,71
38,13,0.7441138193,9.535809486,9.358222156,3,191
53,26,0.8349211882,6.579079024,4.688505068,0.5,22
43,17,2.603468788,3.960683077,3.481005516,2.4,158
35,9,0.927559028,9.917810824,8.409699964,0.3,131
49,24,1.682609753,5.233790685,6.930509401,2.8,75
28,4,1.351825652,7.364660999,6.807194411,0.7,69
51,27,3.108637187,6.550605525,6.661470922,0.8,39
39,14,0.7102061425,6.817191578,5.200561707,1.7,34
31,7,1.330204012,0.7478444058,0.7271752255,1.7,32
44,18,2.333057132,8.470009102,7.71757703,5.7,129
46,20,1.198029826,3.285169249,5.1521308,5.4,158
42,18,1.055513144,6.092340989,4.516007099,1.8,54
41,17,1.879848042,6.517884074,5.141585579,2,34
23,-2,1.556284224,8.10068718,6.754693246,0.6,45
59,33,0.7431820045,7.817447679,9.390892477,2.3,68
47,21,1.757518309,5.486994921,4.892727094,1.5,53
48,23,5.600709094,1.645752159,3.020375169,0.1,32
58,33,0.8294507434,3.818916777,2.810591193,7.2,173
58,34,1.733640282,8.314272707,7.660297245,0.4,31
54,29,1.450308908,4.290293668,4.824014018,3.7,72
49,24,1.885026349,6.565737537,4.663278211,0.4,30
63,38,1.262557245,3.887884693,3.881331783,2.5,138
62,37,1.039791727,5.441195991,3.575709371,1.5,18
45,19,0.8889711717,4.868957522,4.761658997,2.8,69
39,13,1.283032762,6.846286995,10.69674889,2.1,58
58,34,0.8426454537,8.088199811,6.930246989,1.5,63
56,30,0.9679705333,13.36138141,12.69813532,0.3,43
29,5,2.446084734,6.585878793,7.475798614,0.2,28
33,9,1.718739232,6.957382284,6.534313714,2.1,38
55,29,0.7932165235,7.309742927,6.464301696,0.3,72
56,31,1.356167672,7.046419666,6.057771473,0.9,64
36,12,1.378254867,7.967142779,8.079172064,2.6,70
53,29,1.05112898,9.541544657,8.69822681,0.3,12
57,31,4.456266675,8.32330916,6.599092255,0.5,159
35,9,1.771318925,2.269577618,3.452184596,4.5,103
43,18,1.366202417,7.009853389,7.381026655,0.3,42
54,29,0.774326628,4.373060077,5.076100808,2.1,48
29,3,1.4489561,8.316768806,7.739912552,1.5,49
39,14,1.752915844,7.676527798,10.75783518,0.4,89
32,8,2.560301583,7.020693296,9.080440253,0.7,22
51,27,0.8958789585,8.741002069,8.485855265,0.2,10
50,25,0.9646572428,6.073105089,4.435283667,1.3,38
54,29,1.966243261,3.841916514,3.997587636,2.1,49
38,12,3.037136868,5.12314604,5.878714174,1.4,30
32,7,0.9458383704,2.979157257,2.514789853,2.6,82
62,37,1.940490414,6.027380808,6.193416072,0.8,82
57,33,2.178727793,0.8309726228,4.118888638,0.1,24
47,23,2.700236074,1.275177558,1.03381579,0.6,32
51,25,2.383213567,3.569697855,2.944856085,0.9,34
54,27,1.385718562,11.36360744,11.79791064,4.75,195
26,1,3.488493571,5.428359067,4.412916991,2.2,61
37,11,1.836573139,9.523109953,8.638158398,0.1,22
27,0,1.290772985,6.317138485,6.55646441,1,40
63,38,1.930901165,2.992607069,3.971325288,2.8,50
62,36,0.7783144835,5.685569803,6.440015105,0.7,35
59,33,0.8518742785,4.571514726,0.8549538769,0.3,64
32,7,1.370089299,6.674938433,7.307192973,2.3,49
35,8,1.169943117,7.884205024,5.950283236,1,44
56,31,2.326606552,8.116979536,6.717969576,3.7,65
55,31,0.8578673996,6.701691842,8.79869191,0.7,13
31,5,1.706856943,5.48518806,5.830143989,2.9,84
54,29,2.60233359,10.09972004,5.929985479,0.2,28
58,32,0.9688825355,5.889045677,8.958990194,4.4,108
48,24,1.124711362,5.423619359,6.850327941,0,59
48,22,0.9914094855,7.243064049,9.430442394,2.4,163
33,9,3.347062081,7.737719796,6.272497065,8.8,183
36,6,1.941937878,5.764071286,5.650872794,4,69
41,16,1.388015081,5.482088835,6.101568297,7,115
55,31,1.527812397,7.495467747,7.833731639,6.5,130
63,37,0.9116410769,9.132590545,7.923270076,7.9,185
53,29,2.291011742,4.95099168,3.230653257,0.3,118
38,13,1.082628648,2.330416438,0.3875306016,4.1,163
46,20,0.721403975,3.629028531,4.335564972,6.3,140
59,33,0.8924752998,3.958761457,2.70256911,0.7,91
56,31,2.048026547,4.929364364,7.657986782,1.3,61
59,35,0.8732762134,4.550798228,5.171964734,4.1,168
39,13,1.26838056,3.924924563,4.516774075,0.9,69
47,21,2.41025453,5.172698688,3.933318086,0.2,22
47,22,3.408846602,2.116606526,2.85622846,0.3,53
53,26,3.087115746,5.686391361,6.958445991,1,25
36,9,0.7817485639,9.52274301,9.253072972,2.2,115
34,9,0.9546870438,6.118190904,4.710968003,1.1,31
36,10,0.8738291883,6.237739456,5.541475539,2.8,83
60,34,3.321241134,5.631500136,7.336713318,6.9,152
45,20,1.738313673,5.617952594,9.704067508,0.1,30
27,3,1.653305238,10.60811526,7.346052174,0.2,34
47,22,0.7606070253,8.813271886,10.28510145,1.4,44
44,20,0.9916158013,7.747557976,7.397624087,7.6,182
54,30,2.368837887,6.34856182,8.603805852,1.5,44
57,33,1.237703979,7.195131449,5.850339795,6,122
52,26,4.609198541,7.329663277,7.193093661,1.8,35
51,25,0.7232002169,3.688847326,5.035554903,0.8,91
57,32,0.7469270534,6.467159361,5.719604773,2,30
65,39,0.7051301484,6.101228593,5.950467512,2.5,53
58,33,1.064015941,8.026653325,7.827363667,0.3,28
64,39,1.934075994,5.953540753,8.632677218,3.4,85
52,26,2.468119524,4.676401243,4.431897782,0.7,28
58,34,1.312154043,9.12237622,7.61486498,0.4,41
52,22,0.7054538147,4.913238622,6.675517705,5,154
43,18,0.821458776,7.718464881,6.580656643,0.3,41
56,32,1.379789396,6.74052833,5.038374383,1.5,33
37,12,1.174114077,5.400190903,4.740929886,5.8,182
53,27,1.51750651,5.237417878,5.096519269,0.8,59
27,2,2.419665314,8.661444653,7.376371388,3.3,129
53,27,1.497730838,5.44206314,6.833120118,0.9,35
42,16,1.099810887,10.48822613,10.1110449,2.2,185
58,34,1.851379844,7.32820128,8.155413578,1.3,45
36,12,1.560110681,5.273901024,4.099519117,0.1,62
53,28,3.505896196,5.966085069,6.364761633,8.2,183
48,22,0.7440326675,5.382407625,4.532234638,0.1,14
54,28,2.535847688,6.952361566,7.667943215,2.2,53
26,1,1.821986401,9.450446025,7.897857404,2.6,48
50,26,0.9011623448,9.408395453,9.467612184,0.4,128
31,7,1.729890571,7.090063287,4.952884574,4,105
35,9,0.866055721,6.200489688,6.280339016,0.9,40
63,37,2.582883628,8.755743016,8.671607612,0.4,10
29,4,0.8655145877,4.793331219,7.026825927,3.3,102
57,32,1.104691183,3.741941859,4.764531323,0.1,31
30,5,0.7386223485,7.772323035,7.497078322,0.8,30
33,7,3.018029657,6.745941851,8.059153792,0.6,21
62,36,1.279168257,3.921909413,4.235272201,0.3,44
35,10,0.9421188,8.037498185,8.513718215,2.5,48
37,11,1.264564595,7.42795017,6.918196806,0.2,21
37,11,0.770316798,5.453433847,5.767660197,2.2,84
35,10,1.010260549,7.761451084,7.568744807,0.7,64
35,9,1.597360389,4.508358532,6.26779145,2.5,82
59,35,0.743828219,6.837084617,5.080284482,1.3,39
53,27,1.157001466,4.775024003,5.957829941,0.8,45
45,21,1.221263905,8.630583359,7.616076463,5.7,133
46,22,4.007380394,6.223047479,5.862957935,1.4,152
40,16,2.406992319,8.207478877,6.113830167,1,12
42,16,1.399171117,4.767043008,7.631879798,1.5,32
25,1,2.066272888,3.449632088,2.699074255,2.6,74
39,14,2.72110806,8.420719515,6.905467718,1.1,54
30,6,2.710009786,2.60339793,4.037899825,4.1,181
58,33,0.791287925,5.679824213,4.939039157,0,75
41,15,0.7896450627,1.927092772,2.708278856,0.1,95
37,11,1.09438736,7.789379208,9.212253425,7.3,190
36,11,2.128419902,3.26384228,5.766882178,2.8,90
27,3,1.706042561,2.601368369,3.334205004,1,20
60,34,2.021475494,5.452979277,6.810721523,2.2,64
62,36,0.8882403006,2.120528504,1.686167981,1.7,85
67,43,1.826895313,4.062607044,7.170916084,1.7,105
44,18,2.164834767,6.927465825,7.996144132,0.2,21
24,-1,0.7535051511,5.43004609,3.765749803,1.8,78
45,21,0.7650214004,8.172707851,5.539746304,6.67,158
58,34,1.11018025,6.072526911,4.6101229,4.3,125
61,36,1.700625398,4.227868163,6.362478602,1.8,81
54,29,1.469510274,4.594527112,3.625470354,8.1,183
28,3,1.776735596,8.352722007,8.459884334,0.6,54
49,24,1.448154709,6.773867119,4.341997338,3.6,79
35,11,1.541413657,4.731932645,6.541476324,1.5,38
36,10,1.544609125,3.691951106,5.444426383,1,172
34,8,2.690798966,5.660082789,6.164898521,7.5,184
36,11,1.545081336,5.422558319,5.351957948,7.8,158
35,11,0.7381418431,9.243764339,9.193746131,0.9,188
27,2,0.7722853472,2.42870084,2.941025887,0.5,20
42,18,1.718293199,6.662074082,5.970639648,0.2,60
65,39,1.651058255,6.667468961,5.914472098,2.4,113
29,5,0.8293716719,4.997491133,4.371718124,0,70
65,41,1.006095797,3.266869656,1.888512638,0,84
59,33,7.277735478,5.39797706,5.535210257,0.2,23
46,22,1.932466241,4.879741116,7.629207718,3.3,141
59,33,1.180022592,5.618793959,5.164819103,4.4,110
52,26,3.328691531,5.005928244,6.774665522,1.8,31
60,35,1.756782181,6.101603544,6.723500194,1.3,22
43,17,1.091616548,4.778824406,3.676356515,5.2,91
65,39,0.7350526241,6.052154103,6.926469255,2.4,82
50,26,3.10039982,8.377687982,7.856475526,0.3,23
48,23,2.421593075,4.458209926,6.914416335,0.1,35
49,25,1.377452237,7.54399065,5.785336492,2.5,114
58,33,1.562806757,8.025853772,6.556480662,0.1,18
24,-2,1.053873701,7.171240709,9.421846065,1.6,80
58,32,1.008690601,7.951504738,9.380463886,2.3,74
45,19,2.56721988,6.849535156,5.635286857,4.1,122
42,15,1.274093148,7.006568524,6.389761613,2.33,73
64,40,1.237297129,8.161556165,5.213593665,1.1,40
49,25,1.692568222,7.39401835,4.154150203,0.1,55
55,31,1.121307237,5.552951261,6.112330965,2.7,69
40,14,1.348219077,4.92131271,3.134498057,1.4,92
28,2,0.8511961534,5.51384235,5.714873725,2.1,48
57,31,2.914588369,6.896736009,5.244632547,0.6,113
50,25,0.8718318525,6.724552886,6.316194703,1.3,58
40,16,3.136323661,8.466230465,7.220553118,2.2,109
55,28,1.358969046,5.852603795,4.662507711,1,39
53,29,4.248451796,3.074597129,4.371624408,1.9,33
48,24,3.135374331,5.27971536,4.568216695,0.2,18
59,33,1.613840454,6.037698626,2.95136653,1.6,63
58,32,1.046711268,3.949404362,3.89604522,2.8,43
38,14,2.380033264,9.232610391,9.424586574,2,70
49,25,2.309837555,9.780581959,8.710476441,0.9,19
60,36,3.062072396,4.269356294,4.426289116,1.3,39
54,28,1.428351517,3.373323235,3.58986162,0.8,81
28,2,1.177566283,4.869583007,5.978671377,1.3,34
27,1,0.8403792712,7.595065783,6.949322213,5.9,140
42,18,2.006865399,7.877214268,5.216440082,0.3,114
52,28,0.8366478534,7.094831358,9.081760386,3.2,55
54,30,1.36224527,4.252690119,6.089209368,0.1,21
56,30,1.04200405,11.9400041,12.52957418,2.8,50
58,34,0.8569078684,11.90623215,11.59509726,1.5,41
56,32,0.7943528002,3.89833508,4.433936101,2.2,190
64,40,0.8225564663,9.681442174,7.796024932,0.3,8
35,8,1.47208502,10.82143089,11.15832723,1.67,55
45,20,1.776435946,3.016078919,3.892654703,1.3,40
57,32,0.8700009559,6.505732427,6.04082617,0.1,22
35,8,1.319226886,9.213122725,10.82664113,1.67,44
46,22,0.816201065,2.238780295,3.604280803,4.5,102
30,4,1.013145728,4.079398339,5.579321754,1.8,54
44,20,0.9454235075,7.194000589,8.699804891,3.2,130
39,12,2.09678409,5.976039369,5.511026395,2.33,75
42,18,0.7004042878,6.057008713,6.707964435,1.7,42
34,9,3.630799809,8.069416629,8.091833953,3.8,133
46,20,1.042626657,1.685614818,2.34794626,1.2,40
55,31,0.7896938505,3.442943727,3.419402971,1.5,34
28,3,1.417258922,2.722109454,4.480443403,0.8,142
35,10,1.943060323,7.664749438,7.654190321,2.3,64
60,35,3.644243804,3.303953444,4.019909791,1.6,44
50,24,0.9958374019,7.331057936,7.630930788,0.3,95
52,26,4.258687194,7.135478406,7.394867301,1.4,49
51,27,1.2795464,4.979863525,8.608894076,0.2,12
51,26,0.81616219,6.015712997,7.272120071,1.3,98
59,35,1.063502237,2.645799923,-0.2884788716,0.4,42
53,28,3.653600004,3.783481411,5.754524055,0.6,44
43,17,0.864562057,5.710651574,5.464451949,5.2,124
31,6,2.323002146,6.358251851,6.583017638,6.7,175
32,6,1.27219085,4.005140491,4.661531977,0.3,22
41,17,2.671383286,7.563184933,8.931706085,2.67,78
31,4,0.9575358294,5.990935972,6.114773231,1,54
41,16,2.42919135,3.587486741,4.689992227,7,154
47,22,0.7763362464,6.836929687,5.443114458,2.7,42
37,13,0.7447321052,2.882611619,4.822246138,6.5,195
53,23,2.189871506,7.124912885,7.054182913,3,80
49,22,6.863745363,1.899488554,0.401146811,2,81
62,36,1.638103848,5.095206969,3.826945632,2,89
33,9,0.9917010874,3.666649399,7.364123986,2.6,61
54,24,3.131827031,6.369579674,8.809542527,0.4,25
27,3,1.053633465,3.614197712,4.323774796,0.1,43
60,35,1.369909758,6.890448032,6.855955517,2.6,122
29,5,2.297866995,5.829753242,4.901001834,4.3,160
56,32,2.66997683,8.754395684,7.859774354,1.6,83
55,30,1.773453793,1.528398002,3.752853754,0,79
45,19,3.523570362,7.145350769,4.471880803,0.5,30
33,9,0.9408099932,5.081177194,4.762809723,4.3,145
45,21,1.260788953,2.237666278,1.541809415,3.3,151
44,18,2.085915466,3.361648656,5.835233263,0.1,14
37,11,1.886258075,10.84406084,9.307516652,0.2,19
42,16,0.767154519,8.223652828,7.73103581,0.7,55
26,2,1.830083732,7.524315844,5.511888641,2.4,132
33,8,1.243197338,6.426324002,5.71482978,8.6,182
61,36,2.944857896,6.170217295,5.366940646,0.5,78
31,7,0.7076265927,7.053007556,4.472738439,2.4,42
54,29,1.386291416,3.769302401,3.52487629,2.3,44
62,38,1.139282757,5.965601134,6.739762751,5.2,195
61,36,1.225102006,6.952544033,7.182898186,0.5,53
66,41,1.747510154,8.259557079,7.816787838,2.4,65
38,12,0.9376145316,8.471972769,9.506270824,0.2,43
55,29,1.802379936,7.906931422,8.098677956,1.5,38
60,36,0.9160962585,4.215760107,4.400031894,1.8,50
23,-2,2.570871337,2.484494084,4.460013527,1.8,81
29,3,0.9093155935,5.337684904,4.754217155,1.9,41
35,10,1.608943744,7.767900911,5.473023516,2.3,73
53,27,2.04491253,6.988964194,7.985792456,0.4,31
32,7,0.9338831862,7.516758415,7.905411618,0.6,84
38,14,2.358236805,10.434488,7.868960277,1.9,95
44,18,3.456712632,2.724991413,2.495566733,1.3,162
43,18,1.550669373,7.541120913,5.610059049,2.2,60
54,30,2.956934376,5.290466491,5.113332131,1.1,121
52,25,1.5318566,2.444081483,3.29327035,1,43
31,7,1.911883072,6.367282676,6.377724858,1.8,38
47,22,4.814068432,7.551949035,7.922475534,2.9,82
42,18,0.9187497621,4.136571152,5.005627602,1.9,52
57,33,0.7583825133,5.871450445,3.907938206,1.5,43
33,8,1.802820034,5.30788205,5.166951651,2.6,82
35,10,1.451096771,8.416323835,7.582911472,4.1,161
56,30,1.126614917,5.014529671,5.44075069,0.7,24
57,32,0.932706647,3.80179894,3.646152418,2.6,102
25,-1,1.057444136,5.197613534,6.522884977,2.4,53
53,28,0.7163392603,4.746607798,5.285883333,1.2,85
59,33,2.613700479,4.359651967,6.057037273,4.4,111
56,32,0.8369477538,2.95903095,4.657500969,0.3,90
54,28,1.384362536,6.564753284,8.933760841,1.1,94
48,23,1.898759078,5.597776038,4.932709729,3.6,63
55,30,0.8839135537,9.064549874,9.210978477,2.8,153
33,7,0.9907847475,4.537895043,5.342166294,2,39
46,21,0.7372228988,8.348372015,8.797584126,8.8,205
42,18,3.195980922,6.720260818,3.692670043,3.4,142
49,25,1.726688697,11.82952293,11.25332163,0.4,163
42,17,1.170435451,7.127402675,4.995414986,1,113
46,21,0.8991171056,4.555818611,3.849202886,2.9,64
65,40,0.9050889882,5.892127206,4.549172657,0.1,20
50,24,1.336766525,6.471324844,6.769167818,1,179
54,24,0.7929677839,3.676890481,9.772577145,4.5,91
42,18,4.473251729,5.597712919,6.761700635,3.33,103
57,33,2.054539295,6.385564294,6.120927796,1.6,80
61,35,0.8510740662,4.963346328,5.968364174,0.3,38
60,34,0.9226744633,6.286328782,8.189946101,0.2,44
40,14,0.9451216252,4.565025639,3.596359398,4.3,164
33,7,1.567620818,6.995754724,6.5178896,1.6,81
37,13,0.7190929228,7.968328299,6.766029194,1.7,95
52,28,1.788082945,9.331335497,8.091942489,1.9,44
33,7,1.311276388,8.489231265,7.952242169,1.6,88
62,36,1.359027203,9.794269245,8.496349936,7,148
62,37,1.583618697,5.75092895,6.719368553,5,169
63,37,0.7004781267,2.825551046,2.457608918,0.8,11
55,25,0.9382520656,5.917195735,4.678822806,3,92
33,9,0.9009685529,9.814641324,9.564990862,2.6,74
25,1,1.206356741,5.996398955,7.275604623,0.8,72
55,31,0.8305702419,2.730457644,2.19778399,2.67,63
29,3,1.044419662,4.291389584,3.853938796,4.5,172
45,21,0.8226937637,2.053010189,2.560225336,1.4,183
60,34,0.7458435584,7.437445182,6.091065096,2.5,40
44,18,2.799417248,5.068250786,4.43361301,2.9,68
48,23,1.379430012,7.796103015,6.496086182,3.6,78
57,32,1.36360704,5.771522423,6.193228824,3.7,68
58,32,1.236606461,5.325797058,1.806489107,1.4,49
58,33,0.8504421417,8.642799513,7.930448645,2.3,39
44,20,0.770362671,9.05922105,6.62196152,3.5,151
54,28,1.833836106,4.644506424,4.16602044,0.5,159
59,33,0.8452977164,-0.1848274325,3.495365995,1.9,89
63,37,1.889312457,10.00229818,11.27477456,1.7,105
61,35,1.655481075,9.113060233,9.01555699,2,78
58,32,1.172781308,6.323097692,4.27958355,2.7,128
44,20,0.7167252341,3.347131535,2.54719661,0.8,81
53,29,1.113202839,6.735394016,5.748883762,0.1,50
63,39,1.299032696,9.696375261,8.217095464,0.1,38
41,17,1.23445426,5.893262465,6.125295117,6.1,119
50,26,1.348716252,11.17245484,10.13999985,1.8,110
51,25,1.705992757,3.758584997,2.486618891,1.4,29
47,22,2.792275773,5.395185472,5.365872555,0.4,19
43,19,0.7822767495,8.530677057,6.173784146,4.7,130
46,21,2.692094018,7.431202408,4.712690547,2.4,38
50,24,2.235403856,7.59210044,8.052940054,0.3,31
33,9,1.040130919,4.51465346,4.912820968,0.7,14
27,2,2.71482917,4.578522517,5.859601254,0.4,158
34,8,1.360024811,7.937930519,9.569301549,0.2,39
34,9,0.8261198815,3.478528552,2.529558555,4.9,141
28,2,1.504078656,8.493116013,9.187689022,1,33
29,5,1.077664622,2.881255857,3.24758946,0.6,92
52,26,1.884990177,5.318693152,7.503108147,3,78
47,22,1.087284319,8.306587777,9.151456275,2.7,42
41,16,1.254200325,6.898544096,7.061947643,0.3,15
58,32,2.311953937,4.03848573,5.547793514,2.8,48
37,12,2.564678417,8.29278791,6.883928411,2.3,63
57,33,3.221580401,2.944828761,4.692664291,4.7,149
63,39,1.063037065,3.654009393,5.422789644,0.8,49
60,35,1.30762158,4.36865192,3.712942668,3.9,125
50,25,1.988371711,11.9371352,10.79893423,1.3,58
60,35,1.334678049,2.82211819,3.189471356,1.5,48
54,30,0.8709278268,2.929896481,4.715806879,3.2,75
28,4,2.059475584,9.652466797,8.831078956,0.2,114
45,21,1.268288821,5.745390283,4.968491842,5.5,134
28,2,1.017972813,9.21942845,7.321898723,2.3,111
54,29,2.049068754,10.08224257,10.56122641,3.8,62
42,18,0.7859849325,6.627594788,7.1617272,0.7,45
30,4,1.123687384,2.17171409,2.27530938,0.2,113
61,36,0.7345837288,8.6548705,10.06769961,2.6,128
64,38,4.234803065,8.963104064,10.27640517,5.7,168
38,13,2.42624074,2.836798798,4.728603858,4,81
39,14,2.661866424,6.984517854,6.606606758,0.1,75
54,29,1.057580826,3.907394201,3.035869017,0.1,21
59,33,1.393547333,8.897201129,8.607801531,4.4,83
39,15,2.32935672,3.729978533,3.45354768,3.5,121
63,33,2.2871952,5.061530499,7.034088497,1.67,40
31,5,1.135141674,7.212585759,7.527466668,2.9,101
56,26,1.030758382,5.044722323,5.146167189,4.5,90
47,20,0.8346393896,2.988766192,4.569272616,2.67,68
28,3,0.978408759,6.2636805,3.831341236,1.8,74
32,8,1.155365057,5.886364298,8.491799071,0.1,74
54,30,1.59992827,6.88930154,10.62310737,3.2,51
29,5,1.779910623,6.989669484,6.677681037,1.5,149
39,15,2.445546621,2.004025285,4.163327656,1.4,31
26,0,1.925911148,5.597856855,5.596269362,1.6,85
29,-1,2.79784011,3.473600955,1.860481547,1.75,62
46,21,4.234452426,6.093067841,6.622888622,0.3,44
